system:index,Date,.geo
366,NDMI_20140416,"{""type"":""MultiPoint"",""coordinates"":[]}"
367,NDMI_20140424,"{""type"":""MultiPoint"",""coordinates"":[]}"
368,NDMI_20140502,"{""type"":""MultiPoint"",""coordinates"":[]}"
369,NDMI_20140518,"{""type"":""MultiPoint"",""coordinates"":[]}"
370,NDMI_20140611,"{""type"":""MultiPoint"",""coordinates"":[]}"
371,NDMI_20140619,"{""type"":""MultiPoint"",""coordinates"":[]}"
372,NDMI_20140627,"{""type"":""MultiPoint"",""coordinates"":[]}"
373,NDMI_20140705,"{""type"":""MultiPoint"",""coordinates"":[]}"
374,NDMI_20140713,"{""type"":""MultiPoint"",""coordinates"":[]}"
375,NDMI_20140721,"{""type"":""MultiPoint"",""coordinates"":[]}"
376,NDMI_20140729,"{""type"":""MultiPoint"",""coordinates"":[]}"
377,NDMI_20140806,"{""type"":""MultiPoint"",""coordinates"":[]}"
378,NDMI_20140814,"{""type"":""MultiPoint"",""coordinates"":[]}"
379,NDMI_20140822,"{""type"":""MultiPoint"",""coordinates"":[]}"
380,NDMI_20140830,"{""type"":""MultiPoint"",""coordinates"":[]}"
381,NDMI_20140915,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,NDMI_20140923,"{""type"":""MultiPoint"",""coordinates"":[]}"
383,NDMI_20141009,"{""type"":""MultiPoint"",""coordinates"":[]}"
384,NDMI_20141025,"{""type"":""MultiPoint"",""coordinates"":[]}"
385,NDMI_20141102,"{""type"":""MultiPoint"",""coordinates"":[]}"
386,NDMI_20141110,"{""type"":""MultiPoint"",""coordinates"":[]}"
387,NDMI_20141118,"{""type"":""MultiPoint"",""coordinates"":[]}"
388,NDMI_20141126,"{""type"":""MultiPoint"",""coordinates"":[]}"
389,NDMI_20141204,"{""type"":""MultiPoint"",""coordinates"":[]}"
390,NDMI_20141220,"{""type"":""MultiPoint"",""coordinates"":[]}"
391,NDMI_20141228,"{""type"":""MultiPoint"",""coordinates"":[]}"
392,NDMI_20150105,"{""type"":""MultiPoint"",""coordinates"":[]}"
393,NDMI_20150113,"{""type"":""MultiPoint"",""coordinates"":[]}"
394,NDMI_20150121,"{""type"":""MultiPoint"",""coordinates"":[]}"
395,NDMI_20150129,"{""type"":""MultiPoint"",""coordinates"":[]}"
396,NDMI_20150206,"{""type"":""MultiPoint"",""coordinates"":[]}"
397,NDMI_20150214,"{""type"":""MultiPoint"",""coordinates"":[]}"
398,NDMI_20150222,"{""type"":""MultiPoint"",""coordinates"":[]}"
399,NDMI_20150310,"{""type"":""MultiPoint"",""coordinates"":[]}"
400,NDMI_20150318,"{""type"":""MultiPoint"",""coordinates"":[]}"
401,NDMI_20150326,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,NDMI_20150403,"{""type"":""MultiPoint"",""coordinates"":[]}"
403,NDMI_20150411,"{""type"":""MultiPoint"",""coordinates"":[]}"
404,NDMI_20150419,"{""type"":""MultiPoint"",""coordinates"":[]}"
405,NDMI_20150427,"{""type"":""MultiPoint"",""coordinates"":[]}"
406,NDMI_20150505,"{""type"":""MultiPoint"",""coordinates"":[]}"
407,NDMI_20150513,"{""type"":""MultiPoint"",""coordinates"":[]}"
408,NDMI_20150521,"{""type"":""MultiPoint"",""coordinates"":[]}"
409,NDMI_20150529,"{""type"":""MultiPoint"",""coordinates"":[]}"
410,NDMI_20150622,"{""type"":""MultiPoint"",""coordinates"":[]}"
411,NDMI_20150630,"{""type"":""MultiPoint"",""coordinates"":[]}"
412,NDMI_20150708,"{""type"":""MultiPoint"",""coordinates"":[]}"
413,NDMI_20150716,"{""type"":""MultiPoint"",""coordinates"":[]}"
414,NDMI_20150724,"{""type"":""MultiPoint"",""coordinates"":[]}"
415,NDMI_20150801,"{""type"":""MultiPoint"",""coordinates"":[]}"
416,NDMI_20150809,"{""type"":""MultiPoint"",""coordinates"":[]}"
417,NDMI_20150817,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,NDMI_20150825,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,NDMI_20150902,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,NDMI_20150918,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,NDMI_20150926,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,NDMI_20151004,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,NDMI_20151012,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,NDMI_20151028,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,NDMI_20151105,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,NDMI_20151113,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,NDMI_20151129,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,NDMI_20151207,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,NDMI_20151215,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,NDMI_20151223,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,NDMI_20151231,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,NDMI_20160108,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,NDMI_20160116,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,NDMI_20160201,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,NDMI_20160209,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,NDMI_20160217,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,NDMI_20160225,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,NDMI_20160304,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,NDMI_20160312,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,NDMI_20160320,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,NDMI_20160328,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,NDMI_20160405,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,NDMI_20160413,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,NDMI_20160429,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,NDMI_20160507,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,NDMI_20160515,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,NDMI_20160523,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,NDMI_20160616,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,NDMI_20160624,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,NDMI_20160702,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,NDMI_20160718,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,NDMI_20160726,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,NDMI_20160803,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,NDMI_20160811,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,NDMI_20160819,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,NDMI_20160827,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,NDMI_20160912,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,NDMI_20160920,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,NDMI_20160928,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,NDMI_20161006,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,NDMI_20161014,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,NDMI_20161022,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,NDMI_20161030,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,NDMI_20161107,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,NDMI_20161115,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,NDMI_20161123,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,NDMI_20161201,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,NDMI_20161209,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,NDMI_20161217,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,NDMI_20161225,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,NDMI_20170102,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,NDMI_20170110,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,NDMI_20170118,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,NDMI_20170126,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,NDMI_20170203,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,NDMI_20170211,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,NDMI_20170219,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,NDMI_20170227,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,NDMI_20170307,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,NDMI_20170323,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,NDMI_20170331,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,NDMI_20170408,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,NDMI_20170416,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,NDMI_20170424,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,NDMI_20170502,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,NDMI_20170510,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,NDMI_20170518,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,NDMI_20170526,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,NDMI_20170603,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,NDMI_20170619,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,NDMI_20170627,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,NDMI_20170705,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,NDMI_20170721,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,NDMI_20170729,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,NDMI_20170806,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,NDMI_20170814,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,NDMI_20170822,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,NDMI_20170830,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,NDMI_20170907,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,NDMI_20170915,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,NDMI_20170923,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,NDMI_20171009,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,NDMI_20171017,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,NDMI_20171025,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,NDMI_20171102,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,NDMI_20171110,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,NDMI_20171118,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,NDMI_20171126,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,NDMI_20171204,"{""type"":""MultiPoint"",""coordinates"":[]}"
510,NDMI_20171212,"{""type"":""MultiPoint"",""coordinates"":[]}"
511,NDMI_20171220,"{""type"":""MultiPoint"",""coordinates"":[]}"
512,NDMI_20171228,"{""type"":""MultiPoint"",""coordinates"":[]}"
513,NDMI_20180105,"{""type"":""MultiPoint"",""coordinates"":[]}"
514,NDMI_20180113,"{""type"":""MultiPoint"",""coordinates"":[]}"
515,NDMI_20180121,"{""type"":""MultiPoint"",""coordinates"":[]}"
516,NDMI_20180129,"{""type"":""MultiPoint"",""coordinates"":[]}"
517,NDMI_20180206,"{""type"":""MultiPoint"",""coordinates"":[]}"
518,NDMI_20180214,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,NDMI_20180222,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,NDMI_20180302,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,NDMI_20180310,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,NDMI_20180318,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,NDMI_20180326,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,NDMI_20180403,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,NDMI_20180411,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,NDMI_20180419,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,NDMI_20180427,"{""type"":""MultiPoint"",""coordinates"":[]}"
528,NDMI_20180505,"{""type"":""MultiPoint"",""coordinates"":[]}"
529,NDMI_20180513,"{""type"":""MultiPoint"",""coordinates"":[]}"
530,NDMI_20180521,"{""type"":""MultiPoint"",""coordinates"":[]}"
531,NDMI_20180529,"{""type"":""MultiPoint"",""coordinates"":[]}"
532,NDMI_20180606,"{""type"":""MultiPoint"",""coordinates"":[]}"
533,NDMI_20180622,"{""type"":""MultiPoint"",""coordinates"":[]}"
534,NDMI_20180630,"{""type"":""MultiPoint"",""coordinates"":[]}"
535,NDMI_20180708,"{""type"":""MultiPoint"",""coordinates"":[]}"
536,NDMI_20180716,"{""type"":""MultiPoint"",""coordinates"":[]}"
537,NDMI_20180724,"{""type"":""MultiPoint"",""coordinates"":[]}"
538,NDMI_20180801,"{""type"":""MultiPoint"",""coordinates"":[]}"
539,NDMI_20180809,"{""type"":""MultiPoint"",""coordinates"":[]}"
540,NDMI_20180817,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,NDMI_20180825,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,NDMI_20180902,"{""type"":""MultiPoint"",""coordinates"":[]}"
543,NDMI_20180910,"{""type"":""MultiPoint"",""coordinates"":[]}"
544,NDMI_20180918,"{""type"":""MultiPoint"",""coordinates"":[]}"
545,NDMI_20180926,"{""type"":""MultiPoint"",""coordinates"":[]}"
546,NDMI_20181004,"{""type"":""MultiPoint"",""coordinates"":[]}"
547,NDMI_20181020,"{""type"":""MultiPoint"",""coordinates"":[]}"
548,NDMI_20181028,"{""type"":""MultiPoint"",""coordinates"":[]}"
549,NDMI_20181105,"{""type"":""MultiPoint"",""coordinates"":[]}"
550,NDMI_20181113,"{""type"":""MultiPoint"",""coordinates"":[]}"
551,NDMI_20181121,"{""type"":""MultiPoint"",""coordinates"":[]}"
552,NDMI_20181129,"{""type"":""MultiPoint"",""coordinates"":[]}"
553,NDMI_20181207,"{""type"":""MultiPoint"",""coordinates"":[]}"
554,NDMI_20181215,"{""type"":""MultiPoint"",""coordinates"":[]}"
555,NDMI_20181223,"{""type"":""MultiPoint"",""coordinates"":[]}"
556,NDMI_20181231,"{""type"":""MultiPoint"",""coordinates"":[]}"
557,NDMI_20190108,"{""type"":""MultiPoint"",""coordinates"":[]}"
558,NDMI_20190116,"{""type"":""MultiPoint"",""coordinates"":[]}"
559,NDMI_20190124,"{""type"":""MultiPoint"",""coordinates"":[]}"
560,NDMI_20190201,"{""type"":""MultiPoint"",""coordinates"":[]}"
561,NDMI_20190209,"{""type"":""MultiPoint"",""coordinates"":[]}"
562,NDMI_20190217,"{""type"":""MultiPoint"",""coordinates"":[]}"
563,NDMI_20190225,"{""type"":""MultiPoint"",""coordinates"":[]}"
564,NDMI_20190305,"{""type"":""MultiPoint"",""coordinates"":[]}"
565,NDMI_20190313,"{""type"":""MultiPoint"",""coordinates"":[]}"
566,NDMI_20190321,"{""type"":""MultiPoint"",""coordinates"":[]}"
567,NDMI_20190329,"{""type"":""MultiPoint"",""coordinates"":[]}"
568,NDMI_20190406,"{""type"":""MultiPoint"",""coordinates"":[]}"
569,NDMI_20190414,"{""type"":""MultiPoint"",""coordinates"":[]}"
570,NDMI_20190422,"{""type"":""MultiPoint"",""coordinates"":[]}"
571,NDMI_20190430,"{""type"":""MultiPoint"",""coordinates"":[]}"
572,NDMI_20190508,"{""type"":""MultiPoint"",""coordinates"":[]}"
573,NDMI_20190516,"{""type"":""MultiPoint"",""coordinates"":[]}"
574,NDMI_20190524,"{""type"":""MultiPoint"",""coordinates"":[]}"
575,NDMI_20190609,"{""type"":""MultiPoint"",""coordinates"":[]}"
576,NDMI_20190617,"{""type"":""MultiPoint"",""coordinates"":[]}"
577,NDMI_20190625,"{""type"":""MultiPoint"",""coordinates"":[]}"
578,NDMI_20190711,"{""type"":""MultiPoint"",""coordinates"":[]}"
579,NDMI_20190719,"{""type"":""MultiPoint"",""coordinates"":[]}"
580,NDMI_20190727,"{""type"":""MultiPoint"",""coordinates"":[]}"
581,NDMI_20190804,"{""type"":""MultiPoint"",""coordinates"":[]}"
582,NDMI_20190812,"{""type"":""MultiPoint"",""coordinates"":[]}"
583,NDMI_20190820,"{""type"":""MultiPoint"",""coordinates"":[]}"
584,NDMI_20190828,"{""type"":""MultiPoint"",""coordinates"":[]}"
585,NDMI_20190905,"{""type"":""MultiPoint"",""coordinates"":[]}"
586,NDMI_20190913,"{""type"":""MultiPoint"",""coordinates"":[]}"
587,NDMI_20190921,"{""type"":""MultiPoint"",""coordinates"":[]}"
588,NDMI_20191023,"{""type"":""MultiPoint"",""coordinates"":[]}"
589,NDMI_20191031,"{""type"":""MultiPoint"",""coordinates"":[]}"
590,NDMI_20191108,"{""type"":""MultiPoint"",""coordinates"":[]}"
591,NDMI_20191116,"{""type"":""MultiPoint"",""coordinates"":[]}"
592,NDMI_20191124,"{""type"":""MultiPoint"",""coordinates"":[]}"
593,NDMI_20191202,"{""type"":""MultiPoint"",""coordinates"":[]}"
594,NDMI_20191210,"{""type"":""MultiPoint"",""coordinates"":[]}"
595,NDMI_20191218,"{""type"":""MultiPoint"",""coordinates"":[]}"
596,NDMI_20191226,"{""type"":""MultiPoint"",""coordinates"":[]}"
597,NDMI_20200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
598,NDMI_20200111,"{""type"":""MultiPoint"",""coordinates"":[]}"
599,NDMI_20200119,"{""type"":""MultiPoint"",""coordinates"":[]}"
600,NDMI_20200127,"{""type"":""MultiPoint"",""coordinates"":[]}"
601,NDMI_20200204,"{""type"":""MultiPoint"",""coordinates"":[]}"
602,NDMI_20200212,"{""type"":""MultiPoint"",""coordinates"":[]}"
603,NDMI_20200220,"{""type"":""MultiPoint"",""coordinates"":[]}"
604,NDMI_20200228,"{""type"":""MultiPoint"",""coordinates"":[]}"
605,NDMI_20200307,"{""type"":""MultiPoint"",""coordinates"":[]}"
606,NDMI_20200315,"{""type"":""MultiPoint"",""coordinates"":[]}"
607,NDMI_20200323,"{""type"":""MultiPoint"",""coordinates"":[]}"
608,NDMI_20200331,"{""type"":""MultiPoint"",""coordinates"":[]}"
609,NDMI_20200408,"{""type"":""MultiPoint"",""coordinates"":[]}"
610,NDMI_20200416,"{""type"":""MultiPoint"",""coordinates"":[]}"
611,NDMI_20200424,"{""type"":""MultiPoint"",""coordinates"":[]}"
612,NDMI_20200502,"{""type"":""MultiPoint"",""coordinates"":[]}"
613,NDMI_20200510,"{""type"":""MultiPoint"",""coordinates"":[]}"
614,NDMI_20200518,"{""type"":""MultiPoint"",""coordinates"":[]}"
615,NDMI_20200526,"{""type"":""MultiPoint"",""coordinates"":[]}"
616,NDMI_20200611,"{""type"":""MultiPoint"",""coordinates"":[]}"
617,NDMI_20200627,"{""type"":""MultiPoint"",""coordinates"":[]}"
618,NDMI_20200705,"{""type"":""MultiPoint"",""coordinates"":[]}"
619,NDMI_20200713,"{""type"":""MultiPoint"",""coordinates"":[]}"
620,NDMI_20200721,"{""type"":""MultiPoint"",""coordinates"":[]}"
621,NDMI_20200729,"{""type"":""MultiPoint"",""coordinates"":[]}"
622,NDMI_20200806,"{""type"":""MultiPoint"",""coordinates"":[]}"
623,NDMI_20200814,"{""type"":""MultiPoint"",""coordinates"":[]}"
624,NDMI_20200822,"{""type"":""MultiPoint"",""coordinates"":[]}"
625,NDMI_20200830,"{""type"":""MultiPoint"",""coordinates"":[]}"
626,NDMI_20200907,"{""type"":""MultiPoint"",""coordinates"":[]}"
627,NDMI_20200915,"{""type"":""MultiPoint"",""coordinates"":[]}"
628,NDMI_20200923,"{""type"":""MultiPoint"",""coordinates"":[]}"
629,NDMI_20201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
630,NDMI_20201009,"{""type"":""MultiPoint"",""coordinates"":[]}"
631,NDMI_20201017,"{""type"":""MultiPoint"",""coordinates"":[]}"
632,NDMI_20201025,"{""type"":""MultiPoint"",""coordinates"":[]}"
633,NDMI_20201102,"{""type"":""MultiPoint"",""coordinates"":[]}"
634,NDMI_20201110,"{""type"":""MultiPoint"",""coordinates"":[]}"
635,NDMI_20201118,"{""type"":""MultiPoint"",""coordinates"":[]}"
636,NDMI_20201126,"{""type"":""MultiPoint"",""coordinates"":[]}"
637,NDMI_20201204,"{""type"":""MultiPoint"",""coordinates"":[]}"
638,NDMI_20201212,"{""type"":""MultiPoint"",""coordinates"":[]}"
639,NDMI_20201220,"{""type"":""MultiPoint"",""coordinates"":[]}"
640,NDMI_20201228,"{""type"":""MultiPoint"",""coordinates"":[]}"
641,NDMI_20210105,"{""type"":""MultiPoint"",""coordinates"":[]}"
642,NDMI_20210113,"{""type"":""MultiPoint"",""coordinates"":[]}"
643,NDMI_20210121,"{""type"":""MultiPoint"",""coordinates"":[]}"
644,NDMI_20210129,"{""type"":""MultiPoint"",""coordinates"":[]}"
645,NDMI_20210206,"{""type"":""MultiPoint"",""coordinates"":[]}"
646,NDMI_20210214,"{""type"":""MultiPoint"",""coordinates"":[]}"
647,NDMI_20210302,"{""type"":""MultiPoint"",""coordinates"":[]}"
648,NDMI_20210310,"{""type"":""MultiPoint"",""coordinates"":[]}"
649,NDMI_20210318,"{""type"":""MultiPoint"",""coordinates"":[]}"
650,NDMI_20210326,"{""type"":""MultiPoint"",""coordinates"":[]}"
651,NDMI_20210403,"{""type"":""MultiPoint"",""coordinates"":[]}"
652,NDMI_20210411,"{""type"":""MultiPoint"",""coordinates"":[]}"
653,NDMI_20210419,"{""type"":""MultiPoint"",""coordinates"":[]}"
654,NDMI_20210427,"{""type"":""MultiPoint"",""coordinates"":[]}"
655,NDMI_20210505,"{""type"":""MultiPoint"",""coordinates"":[]}"
656,NDMI_20210521,"{""type"":""MultiPoint"",""coordinates"":[]}"
657,NDMI_20210529,"{""type"":""MultiPoint"",""coordinates"":[]}"
658,NDMI_20210606,"{""type"":""MultiPoint"",""coordinates"":[]}"
659,NDMI_20210622,"{""type"":""MultiPoint"",""coordinates"":[]}"
660,NDMI_20210630,"{""type"":""MultiPoint"",""coordinates"":[]}"
661,NDMI_20210708,"{""type"":""MultiPoint"",""coordinates"":[]}"
662,NDMI_20210716,"{""type"":""MultiPoint"",""coordinates"":[]}"
663,NDMI_20210724,"{""type"":""MultiPoint"",""coordinates"":[]}"
664,NDMI_20210801,"{""type"":""MultiPoint"",""coordinates"":[]}"
665,NDMI_20210817,"{""type"":""MultiPoint"",""coordinates"":[]}"
666,NDMI_20210825,"{""type"":""MultiPoint"",""coordinates"":[]}"
667,NDMI_20210918,"{""type"":""MultiPoint"",""coordinates"":[]}"
668,NDMI_20210926,"{""type"":""MultiPoint"",""coordinates"":[]}"
669,NDMI_20211004,"{""type"":""MultiPoint"",""coordinates"":[]}"
670,NDMI_20211012,"{""type"":""MultiPoint"",""coordinates"":[]}"
671,NDMI_20211028,"{""type"":""MultiPoint"",""coordinates"":[]}"
672,NDMI_20211105,"{""type"":""MultiPoint"",""coordinates"":[]}"
673,NDMI_20211113,"{""type"":""MultiPoint"",""coordinates"":[]}"
674,NDMI_20211121,"{""type"":""MultiPoint"",""coordinates"":[]}"
675,NDMI_20211129,"{""type"":""MultiPoint"",""coordinates"":[]}"
676,NDMI_20211207,"{""type"":""MultiPoint"",""coordinates"":[]}"
677,NDMI_20211215,"{""type"":""MultiPoint"",""coordinates"":[]}"
678,NDMI_20211223,"{""type"":""MultiPoint"",""coordinates"":[]}"
679,NDMI_20211231,"{""type"":""MultiPoint"",""coordinates"":[]}"
680,NDMI_20220108,"{""type"":""MultiPoint"",""coordinates"":[]}"
681,NDMI_20220116,"{""type"":""MultiPoint"",""coordinates"":[]}"
682,NDMI_20220124,"{""type"":""MultiPoint"",""coordinates"":[]}"
683,NDMI_20220201,"{""type"":""MultiPoint"",""coordinates"":[]}"
684,NDMI_20220209,"{""type"":""MultiPoint"",""coordinates"":[]}"
685,NDMI_20220217,"{""type"":""MultiPoint"",""coordinates"":[]}"
686,NDMI_20220225,"{""type"":""MultiPoint"",""coordinates"":[]}"
687,NDMI_20220305,"{""type"":""MultiPoint"",""coordinates"":[]}"
688,NDMI_20220313,"{""type"":""MultiPoint"",""coordinates"":[]}"
689,NDMI_20220321,"{""type"":""MultiPoint"",""coordinates"":[]}"
690,NDMI_20220329,"{""type"":""MultiPoint"",""coordinates"":[]}"
691,NDMI_20220406,"{""type"":""MultiPoint"",""coordinates"":[]}"
692,NDMI_20220422,"{""type"":""MultiPoint"",""coordinates"":[]}"
693,NDMI_20220508,"{""type"":""MultiPoint"",""coordinates"":[]}"
694,NDMI_20220524,"{""type"":""MultiPoint"",""coordinates"":[]}"
695,NDMI_20220525,"{""type"":""MultiPoint"",""coordinates"":[]}"
696,NDMI_20220611,"{""type"":""MultiPoint"",""coordinates"":[]}"
697,NDMI_20220625,"{""type"":""MultiPoint"",""coordinates"":[]}"
698,NDMI_20220628,"{""type"":""MultiPoint"",""coordinates"":[]}"
699,NDMI_20220710,"{""type"":""MultiPoint"",""coordinates"":[]}"
700,NDMI_20220711,"{""type"":""MultiPoint"",""coordinates"":[]}"
701,NDMI_20220715,"{""type"":""MultiPoint"",""coordinates"":[]}"
702,NDMI_20220727,"{""type"":""MultiPoint"",""coordinates"":[]}"
703,NDMI_20220801,"{""type"":""MultiPoint"",""coordinates"":[]}"
704,NDMI_20220812,"{""type"":""MultiPoint"",""coordinates"":[]}"
705,NDMI_20220813,"{""type"":""MultiPoint"",""coordinates"":[]}"
706,NDMI_20220818,"{""type"":""MultiPoint"",""coordinates"":[]}"
707,NDMI_20220929,"{""type"":""MultiPoint"",""coordinates"":[]}"
708,NDMI_20221003,"{""type"":""MultiPoint"",""coordinates"":[]}"
709,NDMI_20221008,"{""type"":""MultiPoint"",""coordinates"":[]}"
710,NDMI_20221020,"{""type"":""MultiPoint"",""coordinates"":[]}"
711,NDMI_20221025,"{""type"":""MultiPoint"",""coordinates"":[]}"
712,NDMI_20221031,"{""type"":""MultiPoint"",""coordinates"":[]}"
713,NDMI_20221111,"{""type"":""MultiPoint"",""coordinates"":[]}"
714,NDMI_20221116,"{""type"":""MultiPoint"",""coordinates"":[]}"
715,NDMI_20221128,"{""type"":""MultiPoint"",""coordinates"":[]}"
716,NDMI_20221202,"{""type"":""MultiPoint"",""coordinates"":[]}"
717,NDMI_20221215,"{""type"":""MultiPoint"",""coordinates"":[]}"
718,NDMI_20221218,"{""type"":""MultiPoint"",""coordinates"":[]}"
